Order ID,Ship Mode,Customer ID,Region,Segment,Category,Sub-Category,Product Name,Product ID,Quantity,Revenue,Discount,Profit
CA-2013-113817,Standard Class,MJ-17740,West,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,2,27.68,0.2,9.688
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,3,9.936,0.2,2.7324
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,8,8159.952,0.4,-1359.992
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,3,275.928,0.2,-58.6347
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,FUR-CH-10004287,9,1740.06,0.3,-24.858
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,OFF-AR-10002656,6,32.064,0.2,6.8136
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,OFF-AP-10002518,5,177.98,0.8,-453.849
CA-2011-139892,Standard Class,BM-11140,Central,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,TEC-PH-10003931,3,143.976,0.2,8.9985
CA-2011-118962,Standard Class,CS-12130,West,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",OFF-PA-10000659,3,20.94,0,9.8418
CA-2011-118962,Standard Class,CS-12130,West,Consumer,Office Supplies,Paper,Xerox 1913,OFF-PA-10001144,2,110.96,0,53.2608
CA-2011-118962,Standard Class,CS-12130,West,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",FUR-CH-10003817,7,340.144,0.2,21.259
US-2011-100853,Standard Class,JB-15400,Central,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,OFF-AP-10000891,2,52.448,0.8,-131.12
US-2011-100853,Standard Class,JB-15400,Central,Corporate,Office Supplies,Labels,Avery 51,OFF-LA-10003148,4,20.16,0.2,6.552
US-2014-152366,Second Class,SJ-20500,Central,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",OFF-AP-10002684,4,97.264,0.8,-243.16
US-2012-101511,Second Class,JE-15745,East,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",FUR-CH-10004698,7,396.802,0.3,-11.3372
US-2012-101511,Second Class,JE-15745,East,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,OFF-SU-10002189,5,15.88,0.2,-3.7715
CA-2012-137225,Standard Class,JK-15640,East,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",OFF-AR-10001940,1,3.28,0,1.4104
CA-2011-166191,Second Class,DK-13150,Central,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,2,24.816,0.2,1.8612
CA-2011-166191,Second Class,DK-13150,Central,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659,7,408.744,0.2,76.6395
CA-2011-158274,Second Class,RM-19675,South,Home Office,Technology,Phones,AT&T TR1909W,TEC-PH-10003273,4,503.96,0,131.0296
CA-2011-158274,Second Class,RM-19675,South,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),TEC-PH-10004896,5,149.95,0,41.986
CA-2011-158274,Second Class,RM-19675,South,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,TEC-AC-10002345,2,29,0,7.25
CA-2013-105018,Standard Class,SK-19990,East,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,OFF-BI-10001890,2,7.16,0,3.4368
CA-2011-123260,Standard Class,FM-14290,West,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,TEC-AC-10002323,8,176.8,0,22.984
CA-2013-157000,Standard Class,AM-10360,Central,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328,3,37.224,0.2,3.7224
CA-2013-157000,Standard Class,AM-10360,Central,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,3,20.016,0.2,6.255
CA-2012-102281,First Class,MP-17470,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",FUR-BO-10002613,4,899.136,0.2,112.392
CA-2012-102281,First Class,MP-17470,East,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,TEC-PH-10001552,6,71.76,0,20.0928
CA-2012-102281,First Class,MP-17470,East,Home Office,Office Supplies,Paper,Xerox 205,OFF-PA-10000061,8,51.84,0,24.8832
CA-2012-102281,First Class,MP-17470,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",FUR-BO-10002545,3,626.352,0.2,46.9764
CA-2012-102281,First Class,MP-17470,East,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,OFF-AR-10003514,5,19.9,0,6.567
CA-2012-131457,Standard Class,MZ-17515,West,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,OFF-EN-10001509,7,14.28,0,6.7116
CA-2011-140004,Standard Class,CB-12025,East,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",OFF-AR-10004685,2,7.408,0.2,1.2038
CA-2011-140004,Standard Class,CB-12025,East,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",OFF-AR-10004027,3,6.048,0.2,1.5876
CA-2014-107720,Standard Class,VM-21685,East,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,OFF-ST-10001414,3,46.26,0,12.0276
US-2014-124303,Standard Class,FH-14365,East,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",OFF-BI-10000343,2,2.946,0.7,-2.2586
US-2014-124303,Standard Class,FH-14365,East,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",OFF-PA-10002749,3,16.056,0.2,5.8203
CA-2014-105074,Standard Class,MB-17305,East,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,OFF-PA-10002666,3,21.744,0.2,6.795
CA-2011-133690,First Class,BS-11755,West,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,FUR-TA-10004289,2,218.75,0.5,-161.875
CA-2011-133690,First Class,BS-11755,West,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",OFF-AP-10003622,1,2.6,0.2,0.2925
US-2014-116701,Second Class,LC-17140,Central,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,OFF-AP-10003217,2,66.284,0.8,-178.9668
CA-2014-126382,Standard Class,HK-14890,South,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",FUR-FU-10002960,7,35.168,0.2,9.6712
CA-2014-108329,Standard Class,LE-16810,West,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,TEC-PH-10001918,4,444.768,0.2,44.4768
CA-2014-135860,Standard Class,JH-15985,Central,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",OFF-ST-10000642,4,83.92,0,5.8744
CA-2014-135860,Standard Class,JH-15985,Central,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,TEC-PH-10001700,2,131.98,0,35.6346
CA-2014-135860,Standard Class,JH-15985,Central,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",OFF-BI-10003274,4,15.92,0,7.4824
CA-2014-135860,Standard Class,JH-15985,Central,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",OFF-FA-10000134,9,52.29,0,16.2099
CA-2014-135860,Standard Class,JH-15985,Central,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",OFF-ST-10001522,1,91.99,0,3.6796
CA-2012-101007,Second Class,MS-17980,Central,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,TEC-AC-10001266,2,20.8,0.2,6.5
CA-2012-146262,Standard Class,VW-21775,East,Corporate,Office Supplies,Labels,Avery 505,OFF-LA-10004544,2,23.68,0.2,8.88
CA-2012-146262,Standard Class,VW-21775,East,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,FUR-BO-10004695,5,452.45,0.5,-244.323
CA-2012-146262,Standard Class,VW-21775,East,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,TEC-PH-10002844,3,62.982,0.4,-14.6958
CA-2012-146262,Standard Class,VW-21775,East,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,TEC-MA-10000864,9,1188,0.7,-950.4
CA-2012-146262,Standard Class,VW-21775,East,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109,2,89.584,0.2,4.4792
CA-2013-130162,Standard Class,JH-15910,West,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328,6,93.06,0,26.0568
CA-2013-130162,Standard Class,JH-15910,West,Consumer,Technology,Phones,Adtran 1202752G1,TEC-PH-10002563,3,302.376,0.2,22.6782
CA-2012-169397,First Class,JB-15925,East,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,OFF-FA-10000585,2,5.584,0.2,1.8148
CA-2012-169397,First Class,JB-15925,East,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",OFF-PA-10004000,6,22.704,0.2,8.2302
CA-2012-169397,First Class,JB-15925,East,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,OFF-BI-10002852,4,19.776,0.7,-13.8432
CA-2012-169397,First Class,JB-15925,East,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",FUR-FU-10000087,4,72.704,0.2,19.0848
CA-2012-169397,First Class,JB-15925,East,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,TEC-MA-10001148,4,479.988,0.7,-383.9904
CA-2012-169397,First Class,JB-15925,East,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,OFF-AR-10001958,2,27.168,0.2,2.7168
CA-2012-163055,Standard Class,DS-13180,Central,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",OFF-AR-10001026,1,2.2,0,0.968
CA-2012-163055,Standard Class,DS-13180,Central,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,FUR-TA-10003748,5,622.45,0,136.939
CA-2012-163055,Standard Class,DS-13180,Central,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,OFF-ST-10002485,1,21.98,0,0.2198
US-2012-145436,Standard Class,VD-21670,South,Consumer,Furniture,Chairs,Global Low Back Tilter Chair,FUR-CH-10004860,2,161.568,0.2,-28.2744
US-2012-145436,Standard Class,VD-21670,South,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,8,389.696,0.2,43.8408
US-2011-156216,Standard Class,EA-14035,South,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,OFF-BI-10001679,7,18.648,0.7,-12.432
US-2014-100930,Standard Class,CS-12400,South,Home Office,Furniture,Tables,Bush Advantage Collection Round Conference Table,FUR-TA-10001705,2,233.86,0.45,-102.048
US-2014-100930,Standard Class,CS-12400,South,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,3,620.6145,0.45,-248.2458
US-2014-100930,Standard Class,CS-12400,South,Home Office,Office Supplies,Binders,GBC Instant Index System for Binding Systems,OFF-BI-10001679,2,5.328,0.7,-3.552
US-2014-100930,Standard Class,CS-12400,South,Home Office,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",FUR-FU-10004017,3,258.072,0.2,0
US-2014-100930,Standard Class,CS-12400,South,Home Office,Technology,Accessories,Logitech P710e Mobile Speakerphone,TEC-AC-10003832,3,617.976,0.2,-7.7247
CA-2014-160514,Standard Class,DB-13120,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,2,10.56,0,4.752
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Office Supplies,Paper,Xerox 1957,OFF-PA-10003349,5,25.92,0.2,9.396
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,FUR-FU-10000576,5,419.68,0.6,-356.728
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10004351,3,11.688,0.6,-4.6752
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Technology,Phones,PureGear Roll-On Screen Protector,TEC-PH-10000011,2,31.984,0.2,11.1944
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Furniture,Tables,KI Conference Tables,FUR-TA-10002607,5,177.225,0.5,-120.513
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,FUR-FU-10002505,3,4.044,0.6,-2.8308
CA-2013-157749,Second Class,KL-16645,Central,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",OFF-AR-10004685,2,7.408,0.2,1.2038
CA-2011-131926,Second Class,DW-13480,Central,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,7,2001.86,0,580.5394
CA-2011-131926,Second Class,DW-13480,Central,Home Office,Office Supplies,Storage,Safco Steel Mobile File Cart,OFF-ST-10002276,2,166.72,0,41.68
CA-2011-131926,Second Class,DW-13480,Central,Home Office,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082,6,47.88,0,23.94
CA-2011-131926,Second Class,DW-13480,Central,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,OFF-AP-10002945,5,1503.25,0,496.0725
CA-2011-131926,Second Class,DW-13480,Central,Home Office,Office Supplies,Paper,Xerox 205,OFF-PA-10000061,4,25.92,0,12.4416
CA-2013-154739,Second Class,LH-17155,West,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",FUR-CH-10002965,2,321.568,0.2,28.1372
CA-2013-145625,Standard Class,KC-16540,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",OFF-PA-10004569,1,7.61,0,3.5767
CA-2013-145625,Standard Class,KC-16540,West,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,TEC-AC-10003832,13,3347.37,0,636.0003
CA-2013-146941,First Class,DL-13315,East,Consumer,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228,6,80.58,0,22.5624
CA-2013-146941,First Class,DL-13315,East,Consumer,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296,4,361.92,0,162.864
US-2012-159982,Standard Class,DR-12880,Central,Corporate,Furniture,Furnishings,Eldon 100 Class Desk Accessories,FUR-FU-10002505,9,12.132,0.6,-8.4924
US-2012-159982,Standard Class,DR-12880,Central,Corporate,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804,2,82.368,0.2,-19.5624
US-2012-159982,Standard Class,DR-12880,Central,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,5,53.92,0.2,4.044
US-2012-159982,Standard Class,DR-12880,Central,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,TEC-PH-10001580,6,647.904,0.2,56.6916
CA-2014-163139,Second Class,CC-12670,East,Consumer,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290,3,20.37,0,6.9258
CA-2014-163139,Second Class,CC-12670,East,Consumer,Office Supplies,Storage,Safco Industrial Shelving,OFF-ST-10002790,3,221.55,0,6.6465
CA-2014-163139,Second Class,CC-12670,East,Consumer,Office Supplies,Binders,Acco 3-Hole Punch,OFF-BI-10003460,5,17.52,0.2,6.132
US-2014-155299,Standard Class,Dl-13600,Central,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,OFF-AP-10002203,2,1.624,0.8,-4.466
US-2011-106992,Second Class,SB-20290,Central,Corporate,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,3,3059.982,0.4,-509.997
US-2011-106992,Second Class,SB-20290,Central,Corporate,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353,7,2519.958,0.4,-251.9958
CA-2013-125318,Standard Class,RC-19825,Central,Consumer,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433,4,328.224,0.2,28.7196
CA-2012-155040,Standard Class,AH-10210,West,Consumer,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469,2,79.9,0,35.156
CA-2014-136826,Standard Class,CB-12535,South,Corporate,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",OFF-AR-10003602,3,14.016,0.2,4.7304
CA-2013-111010,Standard Class,PG-18895,East,Consumer,Office Supplies,Fasteners,Bagged Rubber Bands,OFF-FA-10003472,6,7.56,0,0.3024
US-2014-145366,Standard Class,CA-12310,East,Corporate,Office Supplies,Storage,Safco Commercial Shelving,OFF-ST-10004180,1,37.208,0.2,-7.4416
US-2014-145366,Standard Class,CA-12310,East,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386,3,57.576,0.2,21.591
CA-2014-163979,Second Class,KH-16690,West,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,OFF-ST-10003208,4,725.84,0,210.4936
CA-2012-155334,First Class,HA-14920,West,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628,7,209.93,0,92.3692
CA-2012-155334,First Class,HA-14920,West,Consumer,Furniture,Furnishings,Regeneration Desk Collection,FUR-FU-10003274,3,5.28,0,2.3232
CA-2012-155334,First Class,HA-14920,West,Consumer,Office Supplies,Binders,Presstex Flexible Ring Binders,OFF-BI-10002557,3,10.92,0.2,4.095
CA-2014-118136,First Class,BB-10990,West,Corporate,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",OFF-PA-10002615,2,8.82,0,4.0572
CA-2014-118136,First Class,BB-10990,West,Corporate,Office Supplies,Art,Newell 330,OFF-AR-10001427,1,5.98,0,1.5548
CA-2014-132976,Standard Class,AG-10495,East,Corporate,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",OFF-PA-10000673,2,11.648,0.2,4.0768
CA-2014-132976,Standard Class,AG-10495,East,Corporate,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",OFF-PA-10004470,4,18.176,0.2,5.9072
CA-2014-132976,Standard Class,AG-10495,East,Corporate,Office Supplies,Storage,Eldon Simplefile Box Office,OFF-ST-10000876,6,59.712,0.2,5.9712
CA-2014-132976,Standard Class,AG-10495,East,Corporate,Office Supplies,Labels,Avery 489,OFF-LA-10002043,3,24.84,0.2,8.694
US-2012-161991,Second Class,SC-20725,Central,Consumer,Office Supplies,Binders,Round Ring Binders,OFF-BI-10004967,5,2.08,0.8,-3.432
US-2012-161991,Second Class,SC-20725,Central,Consumer,Technology,Phones,Bose SoundLink Bluetooth Speaker,TEC-PH-10001760,7,1114.4,0.2,376.11
CA-2012-130890,Standard Class,JO-15280,West,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",FUR-TA-10002903,5,1038.84,0.2,51.942
CA-2012-130883,Standard Class,TB-21520,West,Consumer,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000474,5,141.76,0.2,47.844
CA-2012-130883,Standard Class,TB-21520,West,Consumer,Technology,Accessories,Microsoft Arc Touch Mouse,TEC-AC-10001956,5,239.8,0.2,47.96
CA-2012-130883,Standard Class,TB-21520,West,Consumer,Office Supplies,Paper,Xerox 216,OFF-PA-10004100,6,31.104,0.2,10.8864
CA-2013-112697,Second Class,AH-10195,South,Corporate,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,OFF-BI-10000778,7,254.058,0.7,-169.372
CA-2013-112697,Second Class,AH-10195,South,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",OFF-AP-10002684,2,194.528,0.2,24.316
CA-2013-112697,Second Class,AH-10195,South,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,OFF-SU-10000646,5,961.48,0.2,-204.3145
CA-2013-110772,Second Class,NZ-18565,East,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,OFF-FA-10002983,7,19.096,0.2,6.6836
CA-2013-110772,Second Class,NZ-18565,East,Home Office,Office Supplies,Labels,Avery 512,OFF-LA-10004689,8,18.496,0.2,6.2424
CA-2013-110772,Second Class,NZ-18565,East,Home Office,Technology,Accessories,Logitech Wireless Gaming Headset G930,TEC-AC-10002001,2,255.984,0.2,54.3966
